"Group","Family","Scientific_name","Name_Status","Accepted_Name","FloraStatus","FloraPage","ConceptNum","Acronym","Scientific_name_auths"
"Dicotyledons","Asteraceae","Eurybia integrifolia","Accepted","Eurybia integrifolia","Fully described","vol2, pg269",462,"EURINT","Eurybia integrifolia (Nutt.) G.L. Nesom "
"Dicotyledons","Asteraceae","Eurybia merita","Accepted","Eurybia merita","Fully described","vol2, pg269",517,"EURMER","Eurybia merita (A. Nelson) G.L. Nesom "
"Dicotyledons","Asteraceae","Eurybia radulina","Accepted","Eurybia radulina","Fully described","vol2, pg269",506,"EURRAD","Eurybia radulina (A. Gray) G.L Nesom "
"Dicotyledons","Asteraceae","Euthamia occidentalis","Accepted","Euthamia occidentalis","Fully described","vol2, pg270",3901,"EUTOCC","Euthamia occidentalis Nutt. "
"Dicotyledons","Asteraceae","Evax acaulis","Synonym","Hesperevax acaulis var. robustior",,,2014,"EVAACA","Evax acaulis (Kellogg) Greene "
"Dicotyledons","Asteraceae","Evax sparsiflora","Synonym","Hesperevax sparsiflora var. brevifolia",,,1795,"EVASPA","Evax sparsiflora (A. Gray) Jeps. "
"Dicotyledons","Asteraceae","Franseria acanthicarpa","Synonym","Ambrosia acanthicarpa",,,161,"FRAACA","Franseria acanthicarpa (Hook.) Coville "
"Dicotyledons","Asteraceae","Franseria chamissonis ssp. bipinnatisecta","Synonym","Ambrosia chamissonis var. bipinnatisecta",,,171,"FRACHABIP2","Franseria chamissonis Less. ssp. bipinnatisecta (Less.) Wiggins & Stockw. "
"Dicotyledons","Asteraceae","Franseria chamissonis ssp. chamissonis","Synonym","Ambrosia chamissonis var. chamissonis",,,172,"FRACHACHA2","Franseria chamissonis Less. ssp. chamissonis "
"Dicotyledons","Asteraceae","Franseria chamissonis var. bipinnatisecta","Synonym","Ambrosia chamissonis var. bipinnatisecta",,,171,"FRACHABIP","Franseria chamissonis Less. var. bipinnatisecta Less. "
"Dicotyledons","Asteraceae","Franseria chamissonis var. chamissonis","Synonym","Ambrosia chamissonis var. chamissonis",,,172,"FRACHACHA","Franseria chamissonis Less. var. chamissonis "
"Dicotyledons","Asteraceae","Gaillardia aristata","Accepted","Gaillardia aristata","Fully described","vol2, pg271",1847,"GAIARI","Gaillardia aristata Pursh "
"Dicotyledons","Asteraceae","Gamochaeta purpurea","Synonym","Gamochaeta ustulata",,,1959,"GAMPUR","Gamochaeta purpurea (L.) Cabrera "
"Dicotyledons","Asteraceae","Gamochaeta ustulata","Accepted","Gamochaeta ustulata","Fully described","vol2, pg272",1959,"GAMUST","Gamochaeta ustulata (Nutt.) Holub "
"Dicotyledons","Asteraceae","Glyptopleura marginata","Accepted","Glyptopleura marginata","Fully described","vol2, pg273",1948,"GLYMAR","Glyptopleura marginata D.C. Eaton "
"Dicotyledons","Asteraceae","Gnaphalium californicum","Synonym","Pseudognaphalium californicum",,,1952,"GNACAL","Gnaphalium californicum DC. "
"Dicotyledons","Asteraceae","Gnaphalium canescens ssp. thermale","Synonym","Pseudognaphalium thermale",,,1953,"GNACANTHE","Gnaphalium canescens DC. ssp. thermale (E.E. Nelson) Stebbins & D.J. Keil "
"Dicotyledons","Asteraceae","Gnaphalium chilense","Synonym","Pseudognaphalium stramineum",,,1954,"GNACHI","Gnaphalium chilense Spreng. "
"Dicotyledons","Asteraceae","Gnaphalium macounii","Synonym","Pseudognaphalium macounii",,,1961,"GNAMAC","Gnaphalium macounii Greene "
"Dicotyledons","Asteraceae","Gnaphalium microcephalum","Synonym","Pseudognaphalium thermale",,,1953,"GNAMIC","Gnaphalium microcephalum Nutt. "
"Dicotyledons","Asteraceae","Gnaphalium microcephalum var. thermale","Synonym","Pseudognaphalium thermale",,,1953,"GNAMICTHE","Gnaphalium microcephalum Nutt. var. thermale (E.E. Nelson) Cronquist "
"Dicotyledons","Asteraceae","Gnaphalium palustre","Accepted","Gnaphalium palustre","Fully described","vol2, pg274",1958,"GNAPAL","Gnaphalium palustre Nutt. "
"Dicotyledons","Asteraceae","Gnaphalium purpureum","Synonym","Gamochaeta ustulata",,,1959,"GNAPUR","Gnaphalium purpureum L. "
"Dicotyledons","Asteraceae","Gnaphalium purpureum var. purpureum","Synonym","Gamochaeta ustulata",,,1959,"GNAPURPUR","Gnaphalium purpureum L. var. purpureum "
"Dicotyledons","Asteraceae","Gnaphalium stramineum","Synonym","Pseudognaphalium stramineum",,,1954,"GNASTR","Gnaphalium stramineum Kunth "
"Dicotyledons","Asteraceae","Gnaphalium thermale","Synonym","Pseudognaphalium thermale",,,1953,"GNATHE","Gnaphalium thermale E.E. Nelson "
"Dicotyledons","Asteraceae","Gnaphalium viscosum","Misapplied","Pseudognaphalium macounii",,,1961,"GNAVIS","Gnaphalium viscosum Kunth "
"Dicotyledons","Asteraceae","Grindelia arenicola","Synonym","Grindelia stricta var. stricta",,,1968,"GRIARE","Grindelia arenicola Steyerm. "
"Dicotyledons","Asteraceae","Grindelia camporum","Misapplied","Grindelia hirsutula",,,4660,"GRICAM","Grindelia camporum Greene "
"Dicotyledons","Asteraceae","Grindelia columbiana","Synonym","Grindelia nana var. discoidea",,,4659,"GRICOL","Grindelia columbiana (Piper) Rydb. "
"Dicotyledons","Asteraceae","Grindelia hirsutula","Accepted","Grindelia hirsutula","Fully described","vol2, pg275",4660,"GRIHIR","Grindelia hirsutula Hook. & Arn. "
"Dicotyledons","Asteraceae","Grindelia hirsutula var. davyi","Synonym","Grindelia hirsutula",,,4660,"GRIHIRDAV","Grindelia hirsutula Hook. & Arn. var. davyi (Jeps.) M.A. Lane "
"Dicotyledons","Asteraceae","Grindelia integrifolia","Accepted","Grindelia integrifolia","Fully described","vol2, pg275",1970,"GRIINT","Grindelia integrifolia DC. "
"Dicotyledons","Asteraceae","Grindelia integrifolia × Grindelia nana var. nana","Accepted","Grindelia integrifolia × Grindelia nana var. nana","Fully described","vol2, pg276",4661,"GRIINT×GRINANNAN","Grindelia integrifolia DC. × Grindelia nana Nutt. var. nana "
"Dicotyledons","Asteraceae","Grindelia integrifolia var. integrifolia","Synonym","Grindelia integrifolia",,,1970,"GRIINTINT","Grindelia integrifolia DC. var. integrifolia "
"Dicotyledons","Asteraceae","Grindelia integrifolia var. macrophylla","Synonym","Grindelia stricta var. stricta",,,1968,"GRIINTMAC","Grindelia integrifolia DC. var. macrophylla (Greene) Cronquist "
"Dicotyledons","Asteraceae","Grindelia nana","Accepted","Grindelia nana","Fully described","vol2, pg276",9072,"GRINAN1","Grindelia nana Nutt. "
"Dicotyledons","Asteraceae","Grindelia nana","Synonym","Grindelia integrifolia",,,1970,"GRINAN7GRIINT","Grindelia nana Nutt. "
"Dicotyledons","Asteraceae","Grindelia nana ssp. columbiana","Synonym","Grindelia nana var. discoidea",,,4659,"GRINANCOL","Grindelia nana Nutt. ssp. columbiana Piper "
"Dicotyledons","Asteraceae","Grindelia nana ssp. nana","Synonym","Grindelia nana var. nana",,,1969,"GRINANNAN2","Grindelia nana Nutt. ssp. nana "
"Dicotyledons","Asteraceae","Grindelia nana var. discoidea","Accepted","Grindelia nana var. discoidea","Fully described","vol2, pg276",4659,"GRINANDIS","Grindelia nana Nutt. var. discoidea (Nutt.) A. Gray "
"Dicotyledons","Asteraceae","Grindelia nana var. integrifolia","Misapplied","Grindelia integrifolia",,,1970,"GRINANINT7GRIINT","Grindelia nana Nutt. var. integrifolia Nutt. "
"Dicotyledons","Asteraceae","Grindelia nana var. integrifolia","Synonym","Grindelia nana var. nana",,,1969,"GRINANINT7GRINANNAN","Grindelia nana Nutt. var. integrifolia Nutt. "
"Dicotyledons","Asteraceae","Grindelia nana var. nana","Accepted","Grindelia nana var. nana","Fully described","vol2, pg276",1969,"GRINANNAN","Grindelia nana Nutt. var. nana "
"Dicotyledons","Asteraceae","Grindelia squarrosa","Accepted","Grindelia squarrosa","Fully described",,9073,"GRISQU","Grindelia squarrosa (Pursh) Dunal "
"Dicotyledons","Asteraceae","Grindelia squarrosa var. serrulata","Accepted","Grindelia squarrosa var. serrulata","Fully described","vol2, pg276",1972,"GRISQUSER","Grindelia squarrosa (Pursh) Dunal var. serrulata (Rydb.) Steyerm. "
"Dicotyledons","Asteraceae","Grindelia stricta","Accepted","Grindelia stricta","Fully described",,9074,"GRISTR","Grindelia stricta DC. "
"Dicotyledons","Asteraceae","Grindelia stricta ssp. stricta","Synonym","Grindelia stricta var. stricta",,,1968,"GRISTRSTR2","Grindelia stricta DC. ssp. stricta "
"Dicotyledons","Asteraceae","Grindelia stricta var. stricta","Accepted","Grindelia stricta var. stricta","Fully described","vol2, pg277",1968,"GRISTRSTR","Grindelia stricta DC. var. stricta "
"Dicotyledons","Asteraceae","Gutierrezia sarothrae","Accepted","Gutierrezia sarothrae","Fully described","vol2, pg277",1974,"GUTSAR","Gutierrezia sarothrae (Pursh) Britton & Rusby "
"Dicotyledons","Asteraceae","Haplopappus acaulis","Synonym","Stenotus acaulis",,,1980,"HAPACA","Haplopappus acaulis (Nutt.) A. Gray "
"Dicotyledons","Asteraceae","Haplopappus arborescens","Synonym","Ericameria arborescens",,,1982,"HAPARB","Haplopappus arborescens (A. Gray) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus bloomeri","Synonym","Ericameria greenei",,,1665,"HAPBLO7ERIGRE","Haplopappus bloomeri A. Gray "
"Dicotyledons","Asteraceae","Haplopappus bloomeri","Synonym","Ericameria bloomeri",,,1984,"HAPBLO7ERIBLO","Haplopappus bloomeri A. Gray "
"Dicotyledons","Asteraceae","Haplopappus bloomeri var. angustatus","Synonym","Ericameria bloomeri",,,1984,"HAPBLOANG","Haplopappus bloomeri A. Gray var. angustatus A. Gray "
"Dicotyledons","Asteraceae","Haplopappus bloomeri var. bloomeri","Synonym","Ericameria bloomeri",,,1984,"HAPBLOBLO","Haplopappus bloomeri A. Gray var. bloomeri "
"Dicotyledons","Asteraceae","Haplopappus bloomeri var. greenei","Synonym","Ericameria greenei",,,1665,"HAPBLOGRE","Haplopappus bloomeri A. Gray var. greenei (A. Gray) Cronquist "
"Dicotyledons","Asteraceae","Haplopappus bloomeri var. sonnei","Synonym","Ericameria bloomeri",,,1984,"HAPBLOSON","Haplopappus bloomeri A. Gray var. sonnei (Greene) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus carthamoides ssp. carthamoides","Synonym","Pyrrocoma carthamoides var. carthamoides",,,1987,"HAPCARCAR2","Haplopappus carthamoides (Hook.) A. Gray ssp. carthamoides "
"Dicotyledons","Asteraceae","Haplopappus carthamoides ssp. cusickii","Synonym","Pyrrocoma carthamoides var. cusickii",,,1988,"HAPCARCUS2","Haplopappus carthamoides (Hook.) A. Gray ssp. cusickii (A. Gray) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus carthamoides ssp. rigidus","Synonym","Pyrrocoma carthamoides var. carthamoides",,,1987,"HAPCARRIG","Haplopappus carthamoides (Hook.) A. Gray ssp. rigidus (Rydb.) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus carthamoides var. carthamoides","Synonym","Pyrrocoma carthamoides var. carthamoides",,,1987,"HAPCARCAR","Haplopappus carthamoides (Hook.) A. Gray var. carthamoides "
"Dicotyledons","Asteraceae","Haplopappus carthamoides var. cusickii","Synonym","Pyrrocoma carthamoides var. cusickii",,,1988,"HAPCARCUS","Haplopappus carthamoides (Hook.) A. Gray var. cusickii A. Gray "
"Dicotyledons","Asteraceae","Haplopappus carthamoides var. maximus","Synonym","Pyrrocoma radiata",,,2003,"HAPCARMAX","Haplopappus carthamoides (Hook.) A. Gray var. maximus A. Gray "
"Dicotyledons","Asteraceae","Haplopappus greenei","Synonym","Ericameria greenei",,,1665,"HAPGRE","Haplopappus greenei A. Gray "
"Dicotyledons","Asteraceae","Haplopappus greenei var. greenei","Synonym","Ericameria greenei",,,1665,"HAPGREGRE","Haplopappus greenei A. Gray var. greenei "
"Dicotyledons","Asteraceae","Haplopappus greenei var. mollis","Synonym","Ericameria greenei",,,1665,"HAPGREMOL","Haplopappus greenei A. Gray var. mollis A. Gray "
"Dicotyledons","Asteraceae","Haplopappus hallii","Synonym","Columbiadoria hallii",,,1994,"HAPHAL","Haplopappus hallii A. Gray "
"Dicotyledons","Asteraceae","Haplopappus hirtus","Synonym","Pyrrocoma hirta",,,1996,"HAPHIR","Haplopappus hirtus A. Gray "
"Dicotyledons","Asteraceae","Haplopappus hirtus ssp. hirtus","Synonym","Pyrrocoma hirta",,,1996,"HAPHIRHIR2","Haplopappus hirtus A. Gray ssp. hirtus "
"Dicotyledons","Asteraceae","Haplopappus hirtus ssp. lanulosa","Synonym","Pyrrocoma hirta",,,1996,"HAPHIRLAN3","Haplopappus hirtus A. Gray ssp. lanulosa (Greene) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus hirtus ssp. lanulosus","Synonym","Pyrrocoma hirta",,,1996,"HAPHIRLAN2","Haplopappus hirtus A. Gray ssp. lanulosus (Greene) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus hirtus ssp. sonchifolius","Synonym","Pyrrocoma hirta",,,1996,"HAPHIRSON2","Haplopappus hirtus A. Gray ssp. sonchifolius (Greene) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus hirtus var. hirtus","Synonym","Pyrrocoma hirta",,,1996,"HAPHIRHIR","Haplopappus hirtus A. Gray var. hirtus "
"Dicotyledons","Asteraceae","Haplopappus hirtus var. lanulosus","Synonym","Pyrrocoma hirta",,,1996,"HAPHIRLAN","Haplopappus hirtus A. Gray var. lanulosus (Greene) M. Peck "
"Dicotyledons","Asteraceae","Haplopappus hirtus var. sonchifolius","Synonym","Pyrrocoma hirta",,,1996,"HAPHIRSON","Haplopappus hirtus A. Gray var. sonchifolius (Greene) M. Peck "
"Dicotyledons","Asteraceae","Haplopappus lanceolatus","Synonym","Pyrrocoma lanceolata",,,4571,"HAPLAN","Haplopappus lanceolatus (Hook.) Torr. & A. Gray "
"Dicotyledons","Asteraceae","Haplopappus lanceolatus ssp. lanceolatus","Synonym","Pyrrocoma lanceolata",,,4571,"HAPLANLAN2","Haplopappus lanceolatus (Hook.) Torr. & A. Gray ssp. lanceolatus "
"Dicotyledons","Asteraceae","Haplopappus lanceolatus ssp. tenuicaulis","Synonym","Pyrrocoma lanceolata",,,4571,"HAPLANTEN","Haplopappus lanceolatus (Hook.) Torr. & A. Gray ssp. tenuicaulis (D.C. Eaton) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus lanuginosus","Synonym","Stenotus lanuginosus var. lanuginosus",,,1999,"HAPLAN2","Haplopappus lanuginosus A. Gray "
"Dicotyledons","Asteraceae","Haplopappus lanuginosus var. lanuginosus","Synonym","Stenotus lanuginosus var. lanuginosus",,,1999,"HAPLANLAN","Haplopappus lanuginosus A. Gray var. lanuginosus "
"Dicotyledons","Asteraceae","Haplopappus lyallii","Synonym","Tonestus lyallii",,,2000,"HAPLYA","Haplopappus lyallii A. Gray "
"Dicotyledons","Asteraceae","Haplopappus macronema","Synonym","Ericameria discoidea",,,2001,"HAPMAC","Haplopappus macronema A. Gray "
"Dicotyledons","Asteraceae","Haplopappus macronema var. macronema","Synonym","Ericameria discoidea",,,2001,"HAPMACMAC","Haplopappus macronema A. Gray var. macronema "
"Dicotyledons","Asteraceae","Haplopappus nanus","Synonym","Ericameria nana",,,1699,"HAPNAN","Haplopappus nanus (Nutt.) D.C. Eaton "
"Dicotyledons","Asteraceae","Haplopappus racemosus ssp. brachycephalus","Synonym","Pyrrocoma racemosa var. paniculata",,,4569,"HAPRACBRA","Haplopappus racemosus (Nutt.) Torr. ssp. brachycephalus (A. Nelson) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus racemosus ssp. congestus","Synonym","Pyrrocoma racemosa var. congesta",,,4570,"HAPRACCON","Haplopappus racemosus (Nutt.) Torr. ssp. congestus (Greene) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus racemosus ssp. duriusculus","Synonym","Pyrrocoma racemosa var. paniculata",,,4569,"HAPRACDUR","Haplopappus racemosus (Nutt.) Torr. ssp. duriusculus (Greene) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus racemosus ssp. glomeratus","Synonym","Pyrrocoma racemosa var. paniculata",,,4569,"HAPRACGLO","Haplopappus racemosus (Nutt.) Torr. ssp. glomeratus (Nutt.) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus racemosus ssp. halophilus","Synonym","Pyrrocoma racemosa var. paniculata",,,4569,"HAPRACHAL","Haplopappus racemosus (Nutt.) Torr. ssp. halophilus (Greene) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus racemosus ssp. racemosus","Synonym","Pyrrocoma racemosa var. racemosa",,,2005,"HAPRACRAC2","Haplopappus racemosus (Nutt.) Torr. ssp. racemosus "
"Dicotyledons","Asteraceae","Haplopappus racemosus var. glomerellus","Synonym","Pyrrocoma racemosa var. paniculata",,,4569,"HAPRACGLO2","Haplopappus racemosus (Nutt.) Torr. var. glomerellus A. Gray "
"Dicotyledons","Asteraceae","Haplopappus racemosus var. paniculatus","Synonym","Pyrrocoma racemosa var. paniculata",,,4569,"HAPRACPAN","Haplopappus racemosus (Nutt.) Torr. var. paniculatus (Nutt.) Cronquist "
"Dicotyledons","Asteraceae","Haplopappus racemosus var. racemosus","Synonym","Pyrrocoma racemosa var. racemosa",,,2005,"HAPRACRAC","Haplopappus racemosus (Nutt.) Torr. var. racemosus "
"Dicotyledons","Asteraceae","Haplopappus radiatus","Synonym","Pyrrocoma radiata",,,2003,"HAPRAD","Haplopappus radiatus (Nutt.) Cronquist "
"Dicotyledons","Asteraceae","Haplopappus resinosus","Synonym","Ericameria resinosa",,,2006,"HAPRES","Haplopappus resinosus (Nutt.) A. Gray "
"Dicotyledons","Asteraceae","Haplopappus stenophyllus","Synonym","Nestotus stenophyllus",,,2009,"HAPSTE","Haplopappus stenophyllus A. Gray "
"Dicotyledons","Asteraceae","Haplopappus subviscosus","Synonym","Pyrrocoma hirta",,,1996,"HAPSUB","Haplopappus subviscosus (Greene) S.F. Blake "
"Dicotyledons","Asteraceae","Haplopappus suffruticosus","Synonym","Ericameria suffruticosa",,,2010,"HAPSUF","Haplopappus suffruticosus (Nutt.) A. Gray "
"Dicotyledons","Asteraceae","Haplopappus uniflorus ssp. howellii","Synonym","Pyrrocoma howellii",,,4566,"HAPUNIHOW2","Haplopappus uniflorus (Hook.) Torr. & A. Gray ssp. howellii (A. Gray) H.M. Hall "
"Dicotyledons","Asteraceae","Haplopappus uniflorus ssp. linearis","Synonym","Pyrrocoma howellii",,,4566,"HAPUNILIN","Haplopappus uniflorus (Hook.) Torr. & A. Gray ssp. linearis D.D. Keck "
"Dicotyledons","Asteraceae","Haplopappus uniflorus ssp. uniflorus","Synonym","Pyrrocoma uniflora",,,2012,"HAPUNIUNI2","Haplopappus uniflorus (Hook.) Torr. & A. Gray ssp. uniflorus "
"Dicotyledons","Asteraceae","Haplopappus uniflorus var. howellii","Synonym","Pyrrocoma howellii",,,4566,"HAPUNIHOW","Haplopappus uniflorus (Hook.) Torr. & A. Gray var. howellii (A. Gray) M. Peck "
"Dicotyledons","Asteraceae","Haplopappus uniflorus var. uniflorus","Synonym","Pyrrocoma uniflora",,,2012,"HAPUNIUNI","Haplopappus uniflorus (Hook.) Torr. & A. Gray var. uniflorus "
"Dicotyledons","Asteraceae","Haplopappus whitneyi","Synonym","Hazardia whitneyi var. discoidea",,,2013,"HAPWHI","Haplopappus whitneyi A. Gray "
"Dicotyledons","Asteraceae","Haplopappus whitneyi ssp. discoideus","Synonym","Hazardia whitneyi var. discoidea",,,2013,"HAPWHIDIS","Haplopappus whitneyi A. Gray ssp. discoideus (J.T. Howell) D.D. Keck "
"Dicotyledons","Asteraceae","Hazardia whitneyi","Accepted","Hazardia whitneyi","Fully described",,9075,"HAZWHI","Hazardia whitneyi (A. Gray) Greene "
"Dicotyledons","Asteraceae","Hazardia whitneyi var. discoidea","Accepted","Hazardia whitneyi var. discoidea","Fully described","vol2, pg278",2013,"HAZWHIDIS","Hazardia whitneyi (A. Gray) Greene var. discoidea (J.T. Howell) W.D. Clark "
"Dicotyledons","Asteraceae","Helenium autumnale","Accepted","Helenium autumnale","Fully described","vol2, pg278",2017,"HELAUT","Helenium autumnale L. "
"Dicotyledons","Asteraceae","Helenium autumnale var. autumnale","Synonym","Helenium autumnale",,,2017,"HELAUTAUT","Helenium autumnale L. var. autumnale "
