Group,Family,Taxon,Taxonomic status,Accepted name for Taxon,Taxonomic note
Dicotyledons,Saxifragaceae,Saxifraga occidentalis ssp. occidentalis,Synonym,Micranthes occidentalis,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis ssp. rufidula,Synonym,Micranthes rufidula,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. aequidentata,Synonym,Micranthes rufidula,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. allenii,Synonym,Micranthes occidentalis,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. dentata,Synonym,Micranthes gormanii,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. idahoensis,Synonym,Micranthes occidentalis,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. latipetiolata,Synonym,Micranthes oregana,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. occidentalis,Synonym,Micranthes occidentalis,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. rufidula,Synonym,Micranthes rufidula,
Dicotyledons,Saxifragaceae,Saxifraga occidentalis var. wallowensis,Synonym,Micranthes occidentalis,
Dicotyledons,Saxifragaceae,Saxifraga odontoloma,Synonym,Micranthes odontoloma,
Dicotyledons,Saxifragaceae,Saxifraga oppositifolia,Accepted,,
Dicotyledons,Saxifragaceae,Saxifraga oppositifolia ssp. oppositifolia,Synonym,Saxifraga oppositifolia,
Dicotyledons,Saxifragaceae,Saxifraga oregana,Synonym,Micranthes oregana,
Dicotyledons,Saxifragaceae,Saxifraga oregana var. montanensis,Synonym,Micranthes oregana,
Dicotyledons,Saxifragaceae,Saxifraga oregana var. oregana,Synonym,Micranthes oregana,
Dicotyledons,Saxifragaceae,Saxifraga parvifolia,Synonym,Micranthes californica,
Dicotyledons,Saxifragaceae,Saxifraga punctata var. cascadensis,Synonym,Micranthes odontoloma,
Dicotyledons,Saxifragaceae,Saxifraga rivularis,Misapplied,Saxifraga hyperborea,
Dicotyledons,Saxifragaceae,Saxifraga rufidula,Synonym,Micranthes rufidula,
Dicotyledons,Saxifragaceae,Saxifraga tolmiei,Synonym,Micranthes tolmiei,
Dicotyledons,Saxifragaceae,Saxifraga tolmiei var. tolmiei,Synonym,Micranthes tolmiei,
Dicotyledons,Saxifragaceae,Saxifraga tridactylites,Accepted,,
Dicotyledons,Saxifragaceae,Saxifraga vespertina,Accepted,,
Dicotyledons,Saxifragaceae,Saxifragopsis fragarioides,Accepted,,
Dicotyledons,Saxifragaceae,Suksdorfia ranunculifolia,Accepted,,
Dicotyledons,Saxifragaceae,Suksdorfia violacea,Accepted,,
Dicotyledons,Saxifragaceae,Sullivantia oregana,Accepted,,
Dicotyledons,Saxifragaceae,Tellima grandiflora,Accepted,,
Dicotyledons,Saxifragaceae,Tellima odorata,Synonym,Tellima grandiflora,
Dicotyledons,Saxifragaceae,Tiarella laciniata,Synonym,Tiarella trifoliata var. laciniata,
Dicotyledons,Saxifragaceae,Tiarella trifoliata,Accepted,,
Dicotyledons,Saxifragaceae,Tiarella trifoliata var. laciniata,Accepted,,
Dicotyledons,Saxifragaceae,Tiarella trifoliata var. trifoliata,Accepted,,
Dicotyledons,Saxifragaceae,Tiarella trifoliata var. unifoliata,Accepted,,
Dicotyledons,Saxifragaceae,Tiarella unifoliata,Synonym,Tiarella trifoliata var. unifoliata,
Dicotyledons,Saxifragaceae,Tolmiea diplomenziesii,Accepted,,
Dicotyledons,Scrophulariaceae,Buddleja davidii,Accepted,,
Dicotyledons,Scrophulariaceae,Limosella acaulis,Synonym,Limosella aquatica,
Dicotyledons,Scrophulariaceae,Limosella aquatica,Accepted,,
Dicotyledons,Scrophulariaceae,Limosella aquatica var. aquatica,Synonym,Limosella aquatica,
Dicotyledons,Scrophulariaceae,Scrophularia californica,Accepted,,
Dicotyledons,Scrophulariaceae,Scrophularia californica ssp. californica,Synonym,Scrophularia californica,
Dicotyledons,Scrophulariaceae,Scrophularia californica var. oregana,Synonym,Scrophularia californica,
Dicotyledons,Scrophulariaceae,Scrophularia lanceolata,Accepted,,
Dicotyledons,Scrophulariaceae,Verbascum blattaria,Accepted,,
Dicotyledons,Scrophulariaceae,Verbascum phlomoides,Accepted,,
Dicotyledons,Scrophulariaceae,Verbascum speciosum,Accepted,,
Dicotyledons,Scrophulariaceae,Verbascum thapsus,Accepted,,
Dicotyledons,Simaroubaceae,Ailanthus altissima,Accepted,,
Dicotyledons,Solanaceae,Calibrachoa parviflora,Accepted,,
Dicotyledons,Solanaceae,Chamaesaracha nana,Synonym,Leucophysalis nana,
Dicotyledons,Solanaceae,Datura ferox,Synonym,Datura quercifolia,
Dicotyledons,Solanaceae,Datura quercifolia,Accepted,,
Dicotyledons,Solanaceae,Datura stramonium,Accepted,,
Dicotyledons,Solanaceae,Datura stramonium var. stramonium,Synonym,Datura stramonium,
Dicotyledons,Solanaceae,Datura stramonium var. tatula,Synonym,Datura stramonium,
Dicotyledons,Solanaceae,Datura tatula,Synonym,Datura stramonium,
Dicotyledons,Solanaceae,Datura wrightii,Accepted,,
Dicotyledons,Solanaceae,Hyoscyamus niger,Accepted,,
Dicotyledons,Solanaceae,Leucophysalis nana,Accepted,,
Dicotyledons,Solanaceae,Lycium barbarum,Accepted,,
Dicotyledons,Solanaceae,Lycium chinense,Accepted,,
Dicotyledons,Solanaceae,Lycium halimifolium,Synonym,Lycium barbarum,
Dicotyledons,Solanaceae,Nicotiana acuminata,Accepted,,
Dicotyledons,Solanaceae,Nicotiana acuminata var. multiflora,Accepted,,
Dicotyledons,Solanaceae,Nicotiana attenuata,Accepted,,
Dicotyledons,Solanaceae,Nicotiana bigelovii,Synonym,Nicotiana quadrivalvis,
Dicotyledons,Solanaceae,Nicotiana quadrivalvis,Accepted,,
Dicotyledons,Solanaceae,Nicotiana rustica,Accepted,,
Dicotyledons,Solanaceae,Petunia parviflora,Synonym,Calibrachoa parviflora,
Dicotyledons,Solanaceae,Physalis grisea,Accepted,,
Dicotyledons,Solanaceae,Physalis heterophylla,Accepted,,
Dicotyledons,Solanaceae,Physalis ixocarpa,Synonym,Physalis philadelphica,
Dicotyledons,Solanaceae,Physalis longifolia,Accepted,,
Dicotyledons,Solanaceae,Physalis longifolia var. longifolia,Synonym,Physalis longifolia,
Dicotyledons,Solanaceae,Physalis longifolia var. subglabrata,Misapplied,Physalis longifolia,
Dicotyledons,Solanaceae,Physalis philadelphica,Accepted,,
Dicotyledons,Solanaceae,Physalis pruinosa,Synonym,Physalis grisea,
Dicotyledons,Solanaceae,Physalis pubescens,Synonym,Physalis grisea,
Dicotyledons,Solanaceae,Physalis subglabrata,Misapplied,Physalis longifolia,
Dicotyledons,Solanaceae,Solanum americanum,Accepted,,
Dicotyledons,Solanaceae,Solanum carolinense,Accepted,,
Dicotyledons,Solanaceae,Solanum dulcamara,Accepted,,
Dicotyledons,Solanaceae,Solanum elaeagnifolium,Accepted,,
Dicotyledons,Solanaceae,Solanum furcatum,Accepted,,
Dicotyledons,Solanaceae,Solanum nigrum,Accepted,,
Dicotyledons,Solanaceae,Solanum nigrum var. nigrum,Synonym,Solanum nigrum,
Dicotyledons,Solanaceae,Solanum nigrum var. virginicum,Synonym,Solanum americanum,
Dicotyledons,Solanaceae,Solanum nodiflorum,Synonym,Solanum americanum,
Dicotyledons,Solanaceae,Solanum parishii,Accepted,,
Dicotyledons,Solanaceae,Solanum physalifolium,Accepted,,
Dicotyledons,Solanaceae,Solanum physalifolium var. nitidibaccatum,Synonym,Solanum physalifolium,
Dicotyledons,Solanaceae,Solanum rostratum,Accepted,,
Dicotyledons,Solanaceae,Solanum sarrachoides,Synonym,Solanum physalifolium,
Dicotyledons,Solanaceae,Solanum sisymbriifolium,Accepted,,
Dicotyledons,Solanaceae,Solanum triflorum,Accepted,,
Dicotyledons,Solanaceae,Solanum tuberosum,Accepted,,
Dicotyledons,Solanaceae,Solanum xanti,Misapplied,Solanum parishii,
Dicotyledons,Solanaceae,Solanum xanti var. xanti,Synonym,Solanum parishii,
Dicotyledons,Styracaceae,Styrax officinalis,Accepted,,
Dicotyledons,Styracaceae,Styrax officinalis var. redivivus,Accepted,,
Dicotyledons,Styracaceae,Styrax redivivus,Synonym,Styrax officinalis var. redivivus,
Dicotyledons,Tamaricaceae,Tamarix chinensis,Misapplied,Tamarix chinensis × Tamarix ramosissima,
Dicotyledons,Tamaricaceae,Tamarix chinensis × Tamarix ramosissima,Accepted,,
Dicotyledons,Tamaricaceae,Tamarix parviflora,Accepted,,
Dicotyledons,Tamaricaceae,Tamarix ramosissima,Misapplied,Tamarix chinensis × Tamarix ramosissima,
Dicotyledons,Thymelaeaceae,Daphne laureola,Accepted,,
Dicotyledons,Tropaeolaceae,Tropaeolum majus,Accepted,,
Dicotyledons,Ulmaceae,Ulmus minor,Accepted,,
Dicotyledons,Ulmaceae,Ulmus parvifolia,Accepted,,
Dicotyledons,Ulmaceae,Ulmus procera,Synonym,Ulmus minor,
Dicotyledons,Ulmaceae,Ulmus pumila,Accepted,,
Dicotyledons,Urticaceae,Parietaria pennsylvanica,Synonym,Parietaria pensylvanica,orthographic variant
Dicotyledons,Urticaceae,Parietaria pensylvanica,Accepted,,
Dicotyledons,Urticaceae,Urtica dioica,Accepted,,
Dicotyledons,Urticaceae,Urtica dioica ssp. dioica,Accepted,,
Dicotyledons,Urticaceae,Urtica dioica ssp. gracilis,Accepted,,
Dicotyledons,Urticaceae,Urtica dioica ssp. holosericea,Accepted,,
Dicotyledons,Urticaceae,Urtica dioica var. angustifolia,Synonym,Urtica dioica ssp. gracilis,
Dicotyledons,Urticaceae,Urtica dioica var. californica,Synonym,Urtica dioica ssp. gracilis,
Dicotyledons,Urticaceae,Urtica dioica var. gracilis,Synonym,Urtica dioica ssp. gracilis,
Dicotyledons,Urticaceae,Urtica dioica var. holosericea,Synonym,Urtica dioica ssp. holosericea,
Dicotyledons,Urticaceae,Urtica dioica var. lyallii,Synonym,Urtica dioica ssp. gracilis,
Dicotyledons,Urticaceae,Urtica dioica var. procera,Synonym,Urtica dioica ssp. gracilis,
Dicotyledons,Urticaceae,Urtica gracilis,Synonym,Urtica dioica ssp. gracilis,
Dicotyledons,Urticaceae,Urtica holosericea,Synonym,Urtica dioica ssp. holosericea,
Dicotyledons,Urticaceae,Urtica lyallii,Synonym,Urtica dioica ssp. gracilis,
Dicotyledons,Urticaceae,Urtica urens,Accepted,,
Dicotyledons,Valerianaceae,Centranthus ruber,Accepted,,
Dicotyledons,Valerianaceae,Kentranthus ruber,Synonym,Centranthus ruber,orthographic variant
Dicotyledons,Valerianaceae,Plectritis anomala,Synonym,Plectritis brachystemon,
Dicotyledons,Valerianaceae,Plectritis aphanoptera,Synonym,Plectritis brachystemon,
Dicotyledons,Valerianaceae,Plectritis brachystemon,Accepted,,
Dicotyledons,Valerianaceae,Plectritis ciliosa,Accepted,,
Dicotyledons,Valerianaceae,Plectritis ciliosa ssp. ciliosa,Accepted,,
Dicotyledons,Valerianaceae,Plectritis ciliosa ssp. insignis,Accepted,,
Dicotyledons,Valerianaceae,Plectritis congesta,Accepted,,
Dicotyledons,Valerianaceae,Plectritis congesta ssp. brachystemon,Synonym,Plectritis brachystemon,
Dicotyledons,Valerianaceae,Plectritis congesta ssp. congesta,Synonym,Plectritis congesta,
Dicotyledons,Valerianaceae,Plectritis congesta ssp. nitida,Synonym,Plectritis congesta,
Dicotyledons,Valerianaceae,Plectritis macrocera,Accepted,,
Dicotyledons,Valerianaceae,Plectritis macrocera ssp. grayi,Synonym,Plectritis macrocera,
Dicotyledons,Valerianaceae,Plectritis macrocera ssp. macrocera,Synonym,Plectritis macrocera,
Dicotyledons,Valerianaceae,Plectritis macrocera var. macrocera,Synonym,Plectritis macrocera,
Dicotyledons,Valerianaceae,Plectritis macrocera var. macroptera,Synonym,Plectritis ciliosa ssp. ciliosa,
Dicotyledons,Valerianaceae,Plectritis samolifolia,Misapplied,Plectritis congesta,
Dicotyledons,Valerianaceae,Plectritis samolifolia,Misapplied,Plectritis brachystemon,
Dicotyledons,Valerianaceae,Valeriana acutiloba,Accepted,,
Dicotyledons,Valerianaceae,Valeriana acutiloba var. glabra,Synonym,Valeriana californica,
Dicotyledons,Valerianaceae,Valeriana acutiloba var. pubicarpa,Accepted,,
Dicotyledons,Valerianaceae,Valeriana californica,Accepted,,
Dicotyledons,Valerianaceae,Valeriana capitata ssp. californica,Synonym,Valeriana californica,
Dicotyledons,Valerianaceae,Valeriana capitata ssp. pubicarpa,Synonym,Valeriana acutiloba var. pubicarpa,
Dicotyledons,Valerianaceae,Valeriana edulis,Accepted,,
Dicotyledons,Valerianaceae,Valeriana edulis var. edulis,Accepted,,
Dicotyledons,Valerianaceae,Valeriana occidentalis,Accepted,,
Dicotyledons,Valerianaceae,Valeriana pubicarpa,Synonym,Valeriana acutiloba var. pubicarpa,
Dicotyledons,Valerianaceae,Valeriana scouleri,Synonym,Valeriana sitchensis var. scouleri,illegitimate name
Dicotyledons,Valerianaceae,Valeriana sitchensis,Accepted,,
Dicotyledons,Valerianaceae,Valeriana sitchensis ssp. scouleri,Synonym,Valeriana sitchensis var. scouleri,
Dicotyledons,Valerianaceae,Valeriana sitchensis ssp. sitchensis,Synonym,Valeriana sitchensis var. sitchensis,
Dicotyledons,Valerianaceae,Valeriana sitchensis var. scouleri,Accepted,,
Dicotyledons,Valerianaceae,Valeriana sitchensis var. sitchensis,Accepted,,
Dicotyledons,Valerianaceae,Valerianella carinata,Accepted,,
Dicotyledons,Valerianaceae,Valerianella dentata,Accepted,,
Dicotyledons,Valerianaceae,Valerianella eriocarpa,Accepted,,
Dicotyledons,Valerianaceae,Valerianella locusta,Accepted,,
Dicotyledons,Valerianaceae,Valerianella olitoria,Synonym,Valerianella locusta,
Dicotyledons,Verbenaceae,Phyla nodiflora,Accepted,,
Dicotyledons,Verbenaceae,Phyla nodiflora var. nodiflora,Synonym,Phyla nodiflora,
Dicotyledons,Verbenaceae,Phyla nodiflora var. rosea,Synonym,Phyla nodiflora,
Dicotyledons,Verbenaceae,Verbena bonariensis,Accepted,,
Dicotyledons,Verbenaceae,Verbena bonariensis var. conglomerata,Synonym,Verbena bonariensis,
Dicotyledons,Verbenaceae,Verbena bracteata,Accepted,,
Dicotyledons,Verbenaceae,Verbena brasiliensis,Accepted,,
Dicotyledons,Verbenaceae,Verbena hastata,Accepted,,
Dicotyledons,Verbenaceae,Verbena incompta,Accepted,,
Dicotyledons,Verbenaceae,Verbena lasiostachys,Accepted,,
Dicotyledons,Verbenaceae,Verbena lasiostachys var. lasiostachys,Synonym,Verbena lasiostachys,
Dicotyledons,Verbenaceae,Verbena litoralis,Synonym,Verbena brasiliensis,
Dicotyledons,Verbenaceae,Verbena officinalis,Accepted,,
Dicotyledons,Verbenaceae,Verbena prostrata,Synonym,Verbena lasiostachys,
Dicotyledons,Viburnaceae,Sambucus caerulea var. caerulea,Synonym,Sambucus mexicana ssp. cerulea,
Dicotyledons,Viburnaceae,Sambucus callicarpa,Synonym,Sambucus racemosa var. arborescens,
Dicotyledons,Viburnaceae,Sambucus cerulea,Synonym,Sambucus mexicana ssp. cerulea,
Dicotyledons,Viburnaceae,Sambucus cerulea var. cerulea,Synonym,Sambucus mexicana ssp. cerulea,
Dicotyledons,Viburnaceae,Sambucus cerulea var. neomexicana,Synonym,Sambucus mexicana ssp. cerulea,
Dicotyledons,Viburnaceae,Sambucus glauca,Synonym,Sambucus mexicana ssp. cerulea,
Dicotyledons,Viburnaceae,Sambucus melanocarpa,Synonym,Sambucus racemosa var. melanocarpa,
Dicotyledons,Viburnaceae,Sambucus mexicana,Accepted,,
Dicotyledons,Viburnaceae,Sambucus mexicana ssp. cerulea,Accepted,,
Dicotyledons,Viburnaceae,Sambucus nigra,Synonym,Sambucus mexicana,
Dicotyledons,Viburnaceae,Sambucus nigra ssp. caerulea,Synonym,Sambucus mexicana ssp. cerulea,
Dicotyledons,Viburnaceae,Sambucus pubens var. arborescens,Synonym,Sambucus racemosa var. arborescens,
Dicotyledons,Viburnaceae,Sambucus racemosa,Accepted,,
Dicotyledons,Viburnaceae,Sambucus racemosa var. arborescens,Accepted,,
Dicotyledons,Viburnaceae,Sambucus racemosa var. melanocarpa,Accepted,,
Dicotyledons,Viburnaceae,Sambucus racemosa var. racemosa,Misapplied,Sambucus racemosa var. arborescens,
Dicotyledons,Viburnaceae,Viburnum edule,Accepted,,
Dicotyledons,Viburnaceae,Viburnum ellipticum,Accepted,,
Dicotyledons,Viburnaceae,Viburnum opulus,Accepted,,
Dicotyledons,Viburnaceae,Viburnum opulus var. opulus,Accepted,,
Dicotyledons,Viburnaceae,Viburnum pauciflorum,Synonym,Viburnum edule,
Dicotyledons,Viburnaceae,Viburnum plicatum,Accepted,,
Dicotyledons,Viburnaceae,Viburnum rhytidophyllum,Accepted,,
Dicotyledons,Viburnaceae,Viburnum tinus,Accepted,,
Dicotyledons,Violaceae,Viola adunca,Accepted,,
Dicotyledons,Violaceae,Viola adunca ssp. adunca,Accepted,,
Dicotyledons,Violaceae,Viola adunca ssp. oxyceras,Synonym,Viola adunca ssp. adunca,
Dicotyledons,Violaceae,Viola adunca var. adunca,Synonym,Viola adunca ssp. adunca,
Dicotyledons,Violaceae,Viola adunca var. bellidifolia,Synonym,Viola adunca ssp. adunca,
Dicotyledons,Violaceae,Viola adunca var. cascadensis,Synonym,Viola adunca ssp. adunca,
Dicotyledons,Violaceae,Viola adunca var. uncinulata,Synonym,Viola adunca ssp. adunca,
Dicotyledons,Violaceae,Viola arvensis,Accepted,,
Dicotyledons,Violaceae,Viola bakeri,Accepted,,
Dicotyledons,Violaceae,Viola beckwithii,Accepted,,
Dicotyledons,Violaceae,Viola bellidifolia,Synonym,Viola adunca ssp. adunca,
Dicotyledons,Violaceae,Viola canadensis,Accepted,,
Dicotyledons,Violaceae,Viola canadensis var. rugulosa,Accepted,,
Dicotyledons,Violaceae,Viola cascadensis,Synonym,Viola adunca ssp. adunca,
Dicotyledons,Violaceae,Viola cuneata,Accepted,,
Dicotyledons,Violaceae,Viola douglasii,Accepted,,
Dicotyledons,Violaceae,Viola douglasii × Viola praemorsa,Accepted,,
Dicotyledons,Violaceae,Viola douglasii × Viola purpurea,Accepted,,
Dicotyledons,Violaceae,Viola glabella,Accepted,,
Dicotyledons,Violaceae,Viola hallii,Accepted,,
Dicotyledons,Violaceae,Viola howellii,Accepted,,
Dicotyledons,Violaceae,Viola lanceolata,Accepted,,
Dicotyledons,Violaceae,Viola lanceolata ssp. occidentalis,Synonym,Viola primulifolia ssp. occidentalis,
Dicotyledons,Violaceae,Viola langsdorffii,Accepted,,
Dicotyledons,Violaceae,Viola langsdorfii,Synonym,Viola langsdorffii,orthographic variant
Dicotyledons,Violaceae,Viola lobata,Accepted,,
Dicotyledons,Violaceae,Viola lobata ssp. integrifolia,Accepted,,
Dicotyledons,Violaceae,Viola lobata ssp. lobata,Accepted,,
Dicotyledons,Violaceae,Viola lobata var. integrifolia,Synonym,Viola lobata ssp. integrifolia,
Dicotyledons,Violaceae,Viola lobata var. lobata,Synonym,Viola lobata ssp. lobata,
Dicotyledons,Violaceae,Viola macloskeyi,Accepted,,
Dicotyledons,Violaceae,Viola macloskeyi var. macloskeyi,Synonym,Viola macloskeyi,
Dicotyledons,Violaceae,Viola nephrophylla,Accepted,,
Dicotyledons,Violaceae,Viola nephrophylla var. cognata,Synonym,Viola nephrophylla,
Dicotyledons,Violaceae,Viola nephrophylla var. nephrophylla,Synonym,Viola nephrophylla,
Dicotyledons,Violaceae,Viola nuttallii,Synonym,Viola vallicola var. major,
Dicotyledons,Violaceae,Viola nuttallii,Synonym,Viola praemorsa,
Dicotyledons,Violaceae,Viola nuttallii,Synonym,Viola bakeri,
Dicotyledons,Violaceae,Viola nuttallii var. bakeri,Synonym,Viola bakeri,
Dicotyledons,Violaceae,Viola nuttallii var. major,Synonym,Viola vallicola var. major,
Dicotyledons,Violaceae,Viola nuttallii var. praemorsa,Synonym,Viola praemorsa ssp. praemorsa,
Dicotyledons,Violaceae,Viola nuttallii var. vallicola,Synonym,Viola vallicola var. major,
Dicotyledons,Violaceae,Viola occidentalis,Synonym,Viola primulifolia ssp. occidentalis,
Dicotyledons,Violaceae,Viola ocellata,Accepted,,
Dicotyledons,Violaceae,Viola odorata,Accepted,,
Dicotyledons,Violaceae,Viola orbiculata,Accepted,,
Dicotyledons,Violaceae,Viola palustris,Accepted,,
Dicotyledons,Violaceae,Viola praemorsa,Accepted,,
Dicotyledons,Violaceae,Viola praemorsa ssp. linguifolia,Accepted,,
Dicotyledons,Violaceae,Viola praemorsa ssp. major,Synonym,Viola praemorsa ssp. linguifolia,
Dicotyledons,Violaceae,Viola praemorsa ssp. oregona,Synonym,Viola praemorsa ssp. linguifolia,
Dicotyledons,Violaceae,Viola praemorsa ssp. praemorsa,Accepted,,
Dicotyledons,Violaceae,Viola praemorsa var. linguifolia,Synonym,Viola praemorsa ssp. linguifolia,
Dicotyledons,Violaceae,Viola praemorsa var. praemorsa,Synonym,Viola praemorsa ssp. praemorsa,
Dicotyledons,Violaceae,Viola primulifolia,Accepted,,
Dicotyledons,Violaceae,Viola primulifolia ssp. occidentalis,Accepted,,
Dicotyledons,Violaceae,Viola primulifolia var. occidentalis,Synonym,Viola primulifolia ssp. occidentalis,
Dicotyledons,Violaceae,Viola purpurea,Accepted,,
Dicotyledons,Violaceae,Viola purpurea ssp. dimorpha,Accepted,,
Dicotyledons,Violaceae,Viola purpurea ssp. geophyta,Synonym,Viola purpurea ssp. venosa,
Dicotyledons,Violaceae,Viola purpurea ssp. integrifolia,Accepted,,
Dicotyledons,Violaceae,Viola purpurea ssp. purpurea,Accepted,,
Dicotyledons,Violaceae,Viola purpurea ssp. quercetorum,Synonym,Viola quercetorum,
Dicotyledons,Violaceae,Viola purpurea ssp. venosa,Accepted,,
Dicotyledons,Violaceae,Viola purpurea var. dimorpha,Synonym,Viola purpurea ssp. dimorpha,
Dicotyledons,Violaceae,Viola purpurea var. integrifolia,Synonym,Viola purpurea ssp. integrifolia,
Dicotyledons,Violaceae,Viola purpurea var. purpurea,Synonym,Viola purpurea ssp. purpurea,
Dicotyledons,Violaceae,Viola purpurea var. venosa,Synonym,Viola purpurea ssp. venosa,
Dicotyledons,Violaceae,Viola quercetorum,Accepted,,
Dicotyledons,Violaceae,Viola riviniana,Accepted,,
Dicotyledons,Violaceae,Viola rugulosa,Synonym,Viola canadensis var. rugulosa,
Dicotyledons,Violaceae,Viola sempervirens,Accepted,,
Dicotyledons,Violaceae,Viola sheltonii,Accepted,,
Dicotyledons,Violaceae,Viola sororia,Misapplied,Viola nephrophylla,
Dicotyledons,Violaceae,Viola sororia ssp. affinis,Misapplied,Viola nephrophylla,
Dicotyledons,Violaceae,Viola superba,Synonym,Viola langsdorffii,
Dicotyledons,Violaceae,Viola tricolor,Accepted,,
