Group,Family,Scientific_name,Name_Status,Accepted_Name,Taxonomic_Note,Origin,FloraStatus,FloraPage,ConceptNum,Acronym
Dicotyledons,Crassulaceae,Sedum douglasii var. douglasii,Synonym,Sedum stenopetalum ssp. stenopetalum,,,,,3789,SEDDOUDOU
Dicotyledons,Crassulaceae,Sedum glanduliferum,Synonym,Sedum moranii,,,,,3773,SEDGLA
Dicotyledons,Crassulaceae,Sedum heckneri,Synonym,Sedum laxum ssp. heckneri,,,,,3769,SEDHEC
Dicotyledons,Crassulaceae,Sedum lanceolatum,Accepted,Sedum lanceolatum,Bare species,native,,,14361,SEDLAN
Dicotyledons,Crassulaceae,Sedum lanceolatum var. lanceolatum,Accepted,Sedum lanceolatum var. lanceolatum,,native,Fully described,"vol2, pg602",3770,SEDLANLAN
Dicotyledons,Crassulaceae,Sedum lanceolatum var. rupicola,Misapplied,Sedum lanceolatum,,,,,14361,SEDLANRUP
Dicotyledons,Crassulaceae,Sedum laxum,Accepted,Sedum laxum,,native,Fully described,"vol2, pg602",9231,SEDLAX
Dicotyledons,Crassulaceae,Sedum laxum ssp. heckneri,Accepted,Sedum laxum ssp. heckneri,,native,Fully described,"vol2, pg602",3769,SEDLAXHEC
Dicotyledons,Crassulaceae,Sedum laxum ssp. latifolium,Synonym,Sedum laxum ssp. laxum,,,,,4607,SEDLAXLAT
Dicotyledons,Crassulaceae,Sedum laxum ssp. laxum,Accepted,Sedum laxum ssp. laxum,,native,Fully described,"vol2, pg603",4607,SEDLAXLAX
Dicotyledons,Crassulaceae,Sedum laxum ssp. perplexum,Synonym,Sedum laxum ssp. laxum,,,,,4607,SEDLAXPER
Dicotyledons,Crassulaceae,Sedum laxum var. heckneri,Synonym,Sedum laxum ssp. heckneri,,,,,3769,SEDLAXHEC2
Dicotyledons,Crassulaceae,Sedum laxum var. latifolium,Synonym,Sedum laxum ssp. laxum,,,,,4607,SEDLAXLAT2
Dicotyledons,Crassulaceae,Sedum laxum var. laxum,Synonym,Sedum laxum ssp. laxum,,,,,4607,SEDLAXLAX2
Dicotyledons,Crassulaceae,Sedum leibergii,Accepted,Sedum leibergii,,native,Fully described,"vol2, pg603",3771,SEDLEI
Dicotyledons,Crassulaceae,Sedum moranii,Accepted,Sedum moranii,,native,Fully described,"vol2, pg603",3773,SEDMOR
Dicotyledons,Crassulaceae,Sedum oblanceolatum,Accepted,Sedum oblanceolatum,,native,Fully described,"vol2, pg603",3774,SEDOBL
Dicotyledons,Crassulaceae,Sedum oreganum,Accepted,Sedum oreganum,,native,Fully described,"vol2, pg604",3776,SEDORE
Dicotyledons,Crassulaceae,Sedum oreganum var. oreganum,Synonym,Sedum oreganum,,,,,3776,SEDOREORE2
Dicotyledons,Crassulaceae,Sedum oreganum var. tenue,Synonym,Sedum oreganum,,,,,3776,SEDORETEN2
Dicotyledons,Crassulaceae,Sedum oregonense,Accepted,Sedum oregonense,,native,Fully described,"vol2, pg604",3777,SEDORE2
Dicotyledons,Crassulaceae,Sedum radiatum,Accepted,Sedum radiatum,Bare species,native,,,9233,SEDRAD
Dicotyledons,Crassulaceae,Sedum radiatum ssp. depauperatum,Accepted,Sedum radiatum ssp. depauperatum,,native,Fully described,"vol2, pg605",3782,SEDRADDEP
Dicotyledons,Crassulaceae,Sedum radiatum var. ciliosum,Synonym,Sedum stenopetalum ssp. ciliosum,,,,,4610,SEDRADCIL2
Dicotyledons,Crassulaceae,Sedum radiatum var. depauperatum,Synonym,Sedum radiatum ssp. depauperatum,,,,,3782,SEDRADDEP2
Dicotyledons,Crassulaceae,Sedum rosea,Synonym,Rhodiola integrifolia,,,,,9923,SEDROS
Dicotyledons,Crassulaceae,Sedum rosea ssp. integrifolium,Synonym,Rhodiola integrifolia ssp. integrifolia,,,,,3784,SEDROSINT
Dicotyledons,Crassulaceae,Sedum roseum,Synonym,Rhodiola integrifolia,orthographic variant,,,,9923,SEDROS2
Dicotyledons,Crassulaceae,Sedum rupicola,Accepted,Sedum rupicola,a recent collection for the OSU herbarium from Wasco County is pending.,native,,,14807,SEDRUP
Dicotyledons,Crassulaceae,Sedum spathulifolium,Accepted,Sedum spathulifolium,,native,Fully described,"vol2, pg605",4609,SEDSPA
Dicotyledons,Crassulaceae,Sedum spathulifolium ssp. pruinosa,Synonym,Sedum spathulifolium,orthographic variant,,,,4609,SEDSPAPRU
Dicotyledons,Crassulaceae,Sedum spathulifolium ssp. pruinosum,Synonym,Sedum spathulifolium,,,,,4609,SEDSPAPRU2
Dicotyledons,Crassulaceae,Sedum spathulifolium ssp. purdyi,Synonym,Sedum spathulifolium,,,,,4609,SEDSPAPUR
Dicotyledons,Crassulaceae,Sedum spathulifolium ssp. spathulifolium,Synonym,Sedum spathulifolium,,,,,4609,SEDSPASPA
Dicotyledons,Crassulaceae,Sedum spathulifolium var. minus,Synonym,Sedum spathulifolium,,,,,4609,SEDSPAMIN
Dicotyledons,Crassulaceae,Sedum spathulifolium var. pruinosum,Synonym,Sedum spathulifolium,,,,,4609,SEDSPAPRU3
Dicotyledons,Crassulaceae,Sedum spathulifolium var. spathulifolium,Synonym,Sedum spathulifolium,,,,,4609,SEDSPASPA2
Dicotyledons,Crassulaceae,Sedum stenopetalum,Misapplied,Sedum lanceolatum,,,,,14361,SEDSTE7SEDLAN
Dicotyledons,Crassulaceae,Sedum stenopetalum,Accepted,Sedum stenopetalum,,native,Fully described,"vol2, pg606",9235,SEDSTE1
Dicotyledons,Crassulaceae,Sedum stenopetalum ssp. ciliosum,Accepted,Sedum stenopetalum ssp. ciliosum,,native,Fully described,"vol2, pg606",4610,SEDSTECIL
Dicotyledons,Crassulaceae,Sedum stenopetalum ssp. stenopetalum,Accepted,Sedum stenopetalum ssp. stenopetalum,,native,Fully described,"vol2, pg606",3789,SEDSTESTE
Dicotyledons,Crassulaceae,Sedum stenopetalum var. monanthum,Synonym,Sedum stenopetalum ssp. stenopetalum,,,,,3789,SEDSTEMON2
Dicotyledons,Crassulaceae,Sedum stenopetalum var. stenopetalum,Synonym,Sedum stenopetalum ssp. stenopetalum,,,,,3789,SEDSTESTE2
Dicotyledons,Crassulaceae,Sedum thartii,Accepted,Sedum thartii,,not naturalized,,,14379,SEDTHA
Dicotyledons,Crassulaceae,Tillaea aquatica,Synonym,Crassula aquatica,,,,,1261,TILAQU
Dicotyledons,Crassulaceae,Tillaea erecta,Synonym,Crassula connata,,,,,1269,TILERE
Dicotyledons,Crassulaceae,Tillaestrum aquaticum,Synonym,Crassula aquatica,,,,,1261,TILAQU2
Dicotyledons,Crossosomataceae,Glossopetalon nevadense,Synonym,Glossopetalon spinescens var. aridum,,,,,1950,GLONEV
Dicotyledons,Crossosomataceae,Glossopetalon nevadense var. stipuliferum,Synonym,Glossopetalon spinescens var. aridum,,,,,1950,GLONEVSTI
Dicotyledons,Crossosomataceae,Glossopetalon spinescens,Accepted,Glossopetalon spinescens,Bare species,native,,,9948,GLOSPI
Dicotyledons,Crossosomataceae,Glossopetalon spinescens var. aridum,Accepted,Glossopetalon spinescens var. aridum,,native,Fully described,"vol2, pg607",1950,GLOSPIARI
Dicotyledons,Crossosomataceae,Glossopetalon stipulifera,Synonym,Glossopetalon spinescens var. aridum,,,,,1950,GLOSTI
Dicotyledons,Cucurbitaceae,Cucumis anguria,Accepted,Cucumis anguria,,not naturalized,,,14529,CUCANG
Dicotyledons,Cucurbitaceae,Echinocystis lobata,Accepted,Echinocystis lobata,,not naturalized,,,4788,ECHLOB
Dicotyledons,Cucurbitaceae,Marah fabacea,Accepted,Marah fabacea,,uncertain,,,14753,MARFAB
Dicotyledons,Cucurbitaceae,Marah oregana,Accepted,Marah oregana,,native,Fully described,"vol2, pg607",2606,MARORE2
Dicotyledons,Cucurbitaceae,Marah oreganus,Synonym,Marah oregana,orthographic variant,,,,2606,MARORE
Dicotyledons,Cucurbitaceae,Marah watsonii,Accepted,Marah watsonii,,uncertain,,,14754,MARWAT
Dicotyledons,Dipsacaceae,Dipsacus fullonum,Accepted,Dipsacus fullonum,,naturalized,Fully described,"vol2, pg608",1429,DIPFUL
Dicotyledons,Dipsacaceae,Dipsacus laciniatus,Accepted,Dipsacus laciniatus,,not naturalized,,,12716,DIPLAC
Dicotyledons,Dipsacaceae,Dipsacus sylvestris,Synonym,Dipsacus fullonum,,,,,1429,DIPSYL
Dicotyledons,Dipsacaceae,Knautia arvensis,Accepted,Knautia arvensis,,not naturalized,,,2235,KNAARV
Dicotyledons,Droseraceae,Drosera anglica,Accepted,Drosera anglica,,native,Fully described,"vol2, pg609",1472,DROANG
Dicotyledons,Droseraceae,Drosera longifolia,Synonym,Drosera anglica,,,,,1472,DROLON
Dicotyledons,Droseraceae,Drosera rotundifolia,Accepted,Drosera rotundifolia,,native,Fully described,"vol2, pg609",1496,DROROT
Dicotyledons,Ehretiaceae,Coldenia nuttallii,Synonym,Tiquilia nuttallii,,,,,1224,COLNUT
Dicotyledons,Ehretiaceae,Tiquilia nuttallii,Accepted,Tiquilia nuttallii,,native,Fully described,"vol2, pg610",1224,TIQNUT
